,time,latitude,longitude,fgco2,fgco2_uncertainty,omega_ar,omega_ar_uncertainty,omega_ca,omega_ca_uncertainty,ph,ph_uncertainty,spco2,spco2_uncertainty,talk,talk_uncertainty,tco2,tco2_uncertainty
0,2018-02-01,0.125,98.625,,,,,,,,,,,,,,
1,2018-02-01,0.125,98.875,-0.05026202,0.10517622,3.5162153,0.26254162,5.2676606,0.39310604,8.020248,0.024352433,413.1687,26.01402,2211.7231,43.853138,1907.558,38.603043
2,2018-02-01,0.125,99.125,-0.03760974,0.082471654,3.5309818,0.26293448,5.286984,0.39346325,8.019938,0.02336769,413.0672,24.516605,2210.3027,46.487198,1905.1234,40.340298
3,2018-02-01,0.125,99.375,,,,,,,,,,,,,,
4,2018-02-01,0.125,99.625,,,,,,,,,,,,,,
5,2018-02-01,0.125,99.875,,,,,,,,,,,,,,
6,2018-02-01,0.125,100.125,,,,,,,,,,,,,,
7,2018-02-01,0.125,100.375,,,,,,,,,,,,,,
8,2018-02-01,0.125,100.625,,,,,,,,,,,,,,
9,2018-02-01,0.125,100.875,,,,,,,,,,,,,,
10,2018-02-01,0.125,101.125,,,,,,,,,,,,,,
11,2018-02-01,0.125,101.375,,,,,,,,,,,,,,
12,2018-02-01,0.125,101.625,,,,,,,,,,,,,,
13,2018-02-01,0.125,101.875,,,,,,,,,,,,,,
14,2018-02-01,0.125,102.125,,,,,,,,,,,,,,
15,2018-02-01,0.125,102.375,,,,,,,,,,,,,,
16,2018-02-01,0.125,102.625,,,,,,,,,,,,,,
17,2018-02-01,0.125,102.875,,,,,,,,,,,,,,
18,2018-02-01,0.125,103.125,,,,,,,,,,,,,,
19,2018-02-01,0.125,103.375,,,,,,,,,,,,,,
20,2018-02-01,0.125,103.625,,,,,,,,,,,,,,
21,2018-02-01,0.125,103.875,,,,,,,,,,,,,,
22,2018-02-01,0.125,104.125,0.50962114,0.9845356,3.2486908,0.26464844,4.9135294,0.3999713,8.039098,0.029509254,385.36465,29.989977,2132.1677,45.38106,1850.6223,40.64228
23,2018-02-01,0.125,104.375,,,,,,,,,,,,,,
24,2018-02-01,0.125,104.625,,,,,,,,,,,,,,
25,2018-02-01,0.125,104.875,,,,,,,,,,,,,,
26,2018-02-01,0.125,105.125,0.47515994,0.98764026,3.2263613,0.2501565,4.886184,0.37862033,8.0423355,0.027947001,383.02594,28.36997,2136.7732,38.483337,1856.4398,35.21856
27,2018-02-01,0.125,105.375,0.51726365,0.90481436,3.2538085,0.24086463,4.9253907,0.36439532,8.043744,0.025682326,381.91855,25.832516,2141.0642,36.08497,1858.3047,32.8991
28,2018-02-01,0.125,105.625,0.52284044,0.87744963,3.249871,0.23784035,4.9204893,0.35991615,8.044218,0.025457893,381.4734,25.650381,2140.5442,34.01398,1858.1552,31.333298
29,2018-02-01,0.125,105.875,0.5245611,0.82512045,3.2595158,0.23447584,4.934501,0.35478583,8.044842,0.024463326,381.2584,24.524342,2144.5254,33.43238,1861.0781,30.68336
30,2018-02-01,0.125,106.125,0.54739016,0.79437596,3.257911,0.22983551,4.932629,0.34783465,8.04545,0.023867037,380.41226,23.946836,2142.8726,30.231058,1859.5454,28.247221
31,2018-02-01,0.125,106.375,0.5509223,0.77007,3.2674105,0.22611904,4.9457183,0.3421533,8.045622,0.023315763,380.10828,23.466284,2142.917,26.82991,1858.8097,25.733786
32,2018-02-01,0.125,106.625,0.5324863,0.7212743,3.2805266,0.2249141,4.9639373,0.34020782,8.045692,0.022520924,380.29742,22.520487,2146.1074,27.881182,1860.7758,26.25772
33,2018-02-01,0.125,106.875,0.5242344,0.6898943,3.27884,0.22756955,4.961946,0.34421396,8.0459,0.022249838,380.36774,21.942219,2148.1313,32.72514,1862.7648,29.648663
34,2018-02-01,0.125,107.125,0.534332,0.6456931,3.2899501,0.22087261,4.978282,0.3340944,8.046826,0.021083597,379.89505,20.810251,2152.579,28.173347,1865.9801,26.105988
35,2018-02-01,0.125,107.375,0.5097333,0.61501944,3.2953699,0.21866305,4.9854083,0.33068305,8.046349,0.020357033,380.5459,20.00894,2154.4216,27.844948,1867.3298,25.697935
36,2018-02-01,0.125,107.625,0.4658872,0.63111526,3.3158672,0.22472197,5.012387,0.33954954,8.045129,0.021107608,381.63812,20.797537,2155.404,31.052015,1866.7728,28.183956
37,2018-02-01,0.125,107.875,0.40960082,0.6564672,3.3262393,0.23210323,5.025013,0.35045895,8.04344,0.022140266,383.19012,21.885633,2155.3623,34.998142,1866.0924,31.298788
38,2018-02-01,0.125,108.125,0.38016224,0.6921762,3.3280382,0.23756859,5.0261917,0.35859686,8.042229,0.023133498,384.1331,23.044056,2153.6394,36.3493,1864.4326,32.562695
39,2018-02-01,0.125,108.375,0.39046115,0.7021884,3.3376687,0.24694319,5.039502,0.37259537,8.0424385,0.02371111,383.8623,23.285398,2154.2568,42.866955,1864.2253,37.544575
40,2018-02-01,0.125,108.625,0.40385202,0.71045035,3.3543923,0.2583243,5.0631986,0.38961723,8.043389,0.024999324,382.87195,24.462519,2155.76,47.404743,1864.2206,41.262913
41,2018-02-01,0.125,108.875,0.35726333,0.6930699,3.358217,0.28474027,5.06976,0.42955196,8.044949,0.031112675,381.26282,31.421265,2156.028,50.134113,1863.9724,44.63766
42,2018-02-01,0.125,109.125,,,,,,,,,,,,,,
43,2018-02-01,0.125,109.375,,,,,,,,,,,,,,
44,2018-02-01,0.125,109.625,,,,,,,,,,,,,,
45,2018-02-01,0.125,109.875,,,,,,,,,,,,,,
46,2018-02-01,0.125,110.125,,,,,,,,,,,,,,
47,2018-02-01,0.125,110.375,,,,,,,,,,,,,,
48,2018-02-01,0.125,110.625,,,,,,,,,,,,,,
49,2018-02-01,0.125,110.875,,,,,,,,,,,,,,
50,2018-02-01,0.125,111.125,,,,,,,,,,,,,,
51,2018-02-01,0.125,111.375,,,,,,,,,,,,,,
52,2018-02-01,0.125,111.625,,,,,,,,,,,,,,
53,2018-02-01,0.125,111.875,,,,,,,,,,,,,,
54,2018-02-01,0.125,112.125,,,,,,,,,,,,,,
55,2018-02-01,0.125,112.375,,,,,,,,,,,,,,
56,2018-02-01,0.125,112.625,,,,,,,,,,,,,,
57,2018-02-01,0.125,112.875,,,,,,,,,,,,,,
58,2018-02-01,0.125,113.125,,,,,,,,,,,,,,
59,2018-02-01,0.125,113.375,,,,,,,,,,,,,,
60,2018-02-01,0.125,113.625,,,,,,,,,,,,,,
61,2018-02-01,0.125,113.875,,,,,,,,,,,,,,
62,2018-02-01,0.125,114.125,,,,,,,,,,,,,,
63,2018-02-01,0.125,114.375,,,,,,,,,,,,,,
64,2018-02-01,0.125,114.625,,,,,,,,,,,,,,
65,2018-02-01,0.125,114.875,,,,,,,,,,,,,,
66,2018-02-01,0.125,115.125,,,,,,,,,,,,,,
67,2018-02-01,0.125,115.375,,,,,,,,,,,,,,
68,2018-02-01,0.125,115.625,,,,,,,,,,,,,,
69,2018-02-01,0.125,115.875,,,,,,,,,,,,,,
70,2018-02-01,0.125,116.125,,,,,,,,,,,,,,
71,2018-02-01,0.125,116.375,,,,,,,,,,,,,,
72,2018-02-01,0.125,116.625,,,,,,,,,,,,,,
73,2018-02-01,0.125,116.875,,,,,,,,,,,,,,
74,2018-02-01,0.125,117.125,,,,,,,,,,,,,,
75,2018-02-01,0.125,117.375,,,,,,,,,,,,,,
76,2018-02-01,0.125,117.625,,,,,,,,,,,,,,
77,2018-02-01,0.125,117.875,0.11778092,0.22588088,3.3123066,0.3037754,4.988871,0.4571289,8.033046,0.02951596,385.31775,27.878391,2105.236,72.94666,1819.3662,61.288918
78,2018-02-01,0.125,118.125,0.12801382,0.25138855,3.346228,0.29109272,5.0348763,0.4376683,8.032963,0.028264707,385.12607,27.14955,2106.304,64.951546,1817.8556,54.89073
79,2018-02-01,0.125,118.375,0.13234776,0.26853335,3.362386,0.27679276,5.0580006,0.41611505,8.03354,0.027042989,385.26758,26.369518,2112.3135,57.44033,1822.3293,48.89087
80,2018-02-01,0.125,118.625,0.15008849,0.30507347,3.3619235,0.27013755,5.05834,0.4062142,8.034359,0.026629282,384.72025,26.150288,2114.0537,53.658188,1823.969,45.932766
81,2018-02-01,0.125,118.875,0.16567534,0.33379468,3.3898406,0.2596616,5.0977097,0.39030048,8.035261,0.025239995,384.41647,24.976446,2120.3691,47.323288,1827.8145,40.898994
82,2018-02-01,0.125,119.125,0.1725058,0.35201105,3.4167066,0.25581497,5.134794,0.38429427,8.035815,0.024456985,383.82892,24.254362,2122.5017,44.161686,1827.7856,38.410683
83,2018-02-01,0.125,119.375,0.1822631,0.34323776,3.4112515,0.2570205,5.129286,0.38629913,8.037345,0.024146952,382.8964,23.740257,2125.9778,45.08346,1831.3472,39.14573
84,2018-02-01,0.125,119.625,0.12861285,0.248543,3.4061518,0.25922984,5.125188,0.38986814,8.039413,0.02345154,381.96014,22.61155,2133.0098,47.747864,1838.2197,41.141914
85,2018-02-01,0.125,119.875,,,,,,,,,,,,,,
86,2018-02-01,0.125,120.125,,,,,,,,,,,,,,
87,2018-02-01,0.125,120.375,,,,,,,,,,,,,,
88,2018-02-01,0.125,120.625,0.115174405,0.17690814,3.5791497,0.251319,5.367587,0.3767381,8.042288,0.01698531,383.5657,14.630379,2178.216,45.826385,1867.8522,38.753124
89,2018-02-01,0.125,120.875,0.11474038,0.19462797,3.5841153,0.24780527,5.37468,0.37146387,8.042024,0.016902229,384.41602,14.907191,2182.4294,42.771667,1871.5342,36.4514
90,2018-02-01,0.125,121.125,0.1067068,0.17009349,3.5702546,0.24415162,5.3570957,0.36618817,8.042902,0.016386362,383.9301,14.021344,2183.7717,44.138878,1873.7604,37.233395
91,2018-02-01,0.125,121.375,0.095199674,0.13857137,3.5820243,0.242492,5.3746343,0.3636905,8.043523,0.015474171,384.13348,12.75723,2189.7568,43.862823,1878.6172,36.913204
92,2018-02-01,0.125,121.625,0.074595034,0.11121036,3.6133173,0.24366212,5.417541,0.36517203,8.043085,0.01461214,385.31503,11.392948,2197.4294,44.710835,1883.6259,37.453182
93,2018-02-01,0.125,121.875,0.05883375,0.09235484,3.64169,0.2490525,5.4560146,0.37296414,8.042571,0.014365451,386.23322,10.607683,2202.5908,47.41001,1886.4761,39.521477
94,2018-02-01,0.125,122.125,0.042240877,0.07609617,3.659643,0.24942696,5.4801025,0.37332928,8.04204,0.014113061,387.03195,10.036744,2206.2822,48.513565,1888.6317,40.238503
95,2018-02-01,0.125,122.375,0.04153122,0.07128832,3.6649814,0.25293052,5.4874277,0.37851512,8.042439,0.014283371,386.33243,9.864566,2204.822,50.914417,1886.8032,42.069145
96,2018-02-01,0.375,98.625,-0.048510075,0.10222872,3.5451844,0.2574162,5.308168,0.38522664,8.021906,0.022729916,411.02048,23.884886,2212.709,42.66652,1906.0238,37.359047
97,2018-02-01,0.375,98.875,-0.051411137,0.10120393,3.5129106,0.26468194,5.2620955,0.3962402,8.019167,0.024301853,414.34402,25.834414,2211.8,46.102585,1907.9336,40.277676
98,2018-02-01,0.375,99.125,,,,,,,,,,,,,,
99,2018-02-01,0.375,99.375,,,,,,,,,,,,,,
100,2018-02-01,0.375,99.625,,,,,,,,,,,,,,
101,2018-02-01,0.375,99.875,,,,,,,,,,,,,,
102,2018-02-01,0.375,100.125,,,,,,,,,,,,,,
103,2018-02-01,0.375,100.375,,,,,,,,,,,,,,
104,2018-02-01,0.375,100.625,,,,,,,,,,,,,,
105,2018-02-01,0.375,100.875,,,,,,,,,,,,,,
106,2018-02-01,0.375,101.125,,,,,,,,,,,,,,
107,2018-02-01,0.375,101.375,,,,,,,,,,,,,,
108,2018-02-01,0.375,101.625,,,,,,,,,,,,,,
109,2018-02-01,0.375,101.875,,,,,,,,,,,,,,
110,2018-02-01,0.375,102.125,,,,,,,,,,,,,,
111,2018-02-01,0.375,102.375,,,,,,,,,,,,,,
112,2018-02-01,0.375,102.625,,,,,,,,,,,,,,
113,2018-02-01,0.375,102.875,,,,,,,,,,,,,,
114,2018-02-01,0.375,103.125,,,,,,,,,,,,,,
115,2018-02-01,0.375,103.375,,,,,,,,,,,,,,
116,2018-02-01,0.375,103.625,,,,,,,,,,,,,,
117,2018-02-01,0.375,103.875,,,,,,,,,,,,,,
118,2018-02-01,0.375,104.125,0.57713854,1.0296584,3.2492223,0.26276964,4.91546,0.39722142,8.04008,0.029170724,384.72498,29.590311,2134.1228,44.563705,1852.4382,39.985683
119,2018-02-01,0.375,104.375,,,,,,,,,,,,,,
120,2018-02-01,0.375,104.625,,,,,,,,,,,,,,
121,2018-02-01,0.375,104.875,0.5425087,0.94260895,3.24079,0.24901891,4.907882,0.37687594,8.044102,0.027249288,381.6282,27.460133,2140.2295,38.76925,1858.5093,35.287525
122,2018-02-01,0.375,105.125,0.5397827,0.95952034,3.237707,0.24520339,4.903861,0.37114915,8.044161,0.026518589,381.83762,26.65348,2141.85,38.228996,1860.2924,34.69676
123,2018-02-01,0.375,105.375,0.5160992,0.9172349,3.2583022,0.24111153,4.9319143,0.36474222,8.043793,0.025646161,382.17047,25.79137,2143.0432,36.41202,1859.9556,33.121952
124,2018-02-01,0.375,105.625,0.5369174,0.85084194,3.2649271,0.23572451,4.9421177,0.35662067,8.044889,0.024500657,381.3073,24.519522,2145.3284,34.42087,1861.4957,31.407125
125,2018-02-01,0.375,105.875,0.53861815,0.7953134,3.2648282,0.23153973,4.9426455,0.35034823,8.045504,0.023606004,380.96915,23.530218,2147.531,33.061882,1863.4763,30.218378
126,2018-02-01,0.375,106.125,0.556762,0.79088515,3.2558317,0.2285467,4.9301434,0.34593427,8.045735,0.023669709,380.26697,23.738813,2143.5063,29.558186,1860.3162,27.725668
127,2018-02-01,0.375,106.375,0.5464815,0.7611067,3.2628596,0.22575203,4.939637,0.3416457,8.045646,0.023170384,380.26608,23.273352,2143.6226,27.4182,1859.8755,26.10091
128,2018-02-01,0.375,106.625,0.52442133,0.7259235,3.2721312,0.22308943,4.9522104,0.33753386,8.045419,0.02259393,380.5825,22.722506,2145.229,25.522738,1860.6746,24.646852
129,2018-02-01,0.375,106.875,0.5265006,0.66700375,3.279447,0.22083306,4.9635696,0.33412102,8.04641,0.021447062,380.33997,21.298162,2151.4954,27.215244,1865.8795,25.526318
130,2018-02-01,0.375,107.125,0.53455323,0.6366941,3.2846594,0.21796764,4.9712634,0.32978502,8.04695,0.020795887,379.93936,20.592016,2153.1475,25.750875,1866.9507,24.331738
131,2018-02-01,0.375,107.375,0.5205355,0.6057597,3.2899985,0.21833497,4.978489,0.33025843,8.046764,0.020214412,380.23846,19.784487,2154.5664,28.422329,1867.8817,26.07772
132,2018-02-01,0.375,107.625,0.47795108,0.623141,3.3042092,0.22481553,4.9971476,0.33983484,8.0457,0.021006502,381.41434,20.569984,2156.7163,32.376316,1868.9064,29.132885
133,2018-02-01,0.375,107.875,0.40889695,0.6462766,3.3221567,0.23413852,5.020452,0.35360712,8.043946,0.021951871,383.4802,21.457975,2160.566,38.11217,1871.3019,33.58569
134,2018-02-01,0.375,108.125,0.36896062,0.68171674,3.3316183,0.23769623,5.032001,0.35880595,8.042524,0.022819102,384.69638,22.646883,2159.939,37.188084,1870.1115,33.144566
135,2018-02-01,0.375,108.375,0.37254107,0.6905443,3.3522766,0.24374203,5.0600286,0.3676779,8.042425,0.023104995,384.5684,22.784792,2160.3413,40.41968,1868.9006,35.63444
136,2018-02-01,0.375,108.625,0.38163385,0.6994456,3.3777122,0.25667986,5.094849,0.38689262,8.042945,0.024548018,383.45914,24.130865,2158.738,45.380318,1865.3463,39.68612
137,2018-02-01,0.375,108.875,,,,,,,,,,,,,,
138,2018-02-01,0.375,109.125,,,,,,,,,,,,,,
139,2018-02-01,0.375,109.375,,,,,,,,,,,,,,
140,2018-02-01,0.375,109.625,,,,,,,,,,,,,,
141,2018-02-01,0.375,109.875,,,,,,,,,,,,,,
142,2018-02-01,0.375,110.125,,,,,,,,,,,,,,
143,2018-02-01,0.375,110.375,,,,,,,,,,,,,,
144,2018-02-01,0.375,110.625,,,,,,,,,,,,,,
145,2018-02-01,0.375,110.875,,,,,,,,,,,,,,
146,2018-02-01,0.375,111.125,,,,,,,,,,,,,,
147,2018-02-01,0.375,111.375,,,,,,,,,,,,,,
148,2018-02-01,0.375,111.625,,,,,,,,,,,,,,
149,2018-02-01,0.375,111.875,,,,,,,,,,,,,,
150,2018-02-01,0.375,112.125,,,,,,,,,,,,,,
151,2018-02-01,0.375,112.375,,,,,,,,,,,,,,
152,2018-02-01,0.375,112.625,,,,,,,,,,,,,,
153,2018-02-01,0.375,112.875,,,,,,,,,,,,,,
154,2018-02-01,0.375,113.125,,,,,,,,,,,,,,
155,2018-02-01,0.375,113.375,,,,,,,,,,,,,,
156,2018-02-01,0.375,113.625,,,,,,,,,,,,,,
157,2018-02-01,0.375,113.875,,,,,,,,,,,,,,
158,2018-02-01,0.375,114.125,,,,,,,,,,,,,,
159,2018-02-01,0.375,114.375,,,,,,,,,,,,,,
160,2018-02-01,0.375,114.625,,,,,,,,,,,,,,
161,2018-02-01,0.375,114.875,,,,,,,,,,,,,,
162,2018-02-01,0.375,115.125,,,,,,,,,,,,,,
163,2018-02-01,0.375,115.375,,,,,,,,,,,,,,
164,2018-02-01,0.375,115.625,,,,,,,,,,,,,,
165,2018-02-01,0.375,115.875,,,,,,,,,,,,,,
166,2018-02-01,0.375,116.125,,,,,,,,,,,,,,
167,2018-02-01,0.375,116.375,,,,,,,,,,,,,,
168,2018-02-01,0.375,116.625,,,,,,,,,,,,,,
169,2018-02-01,0.375,116.875,,,,,,,,,,,,,,
170,2018-02-01,0.375,117.125,,,,,,,,,,,,,,
171,2018-02-01,0.375,117.375,,,,,,,,,,,,,,
172,2018-02-01,0.375,117.625,,,,,,,,,,,,,,
173,2018-02-01,0.375,117.875,0.098629236,0.19064465,3.3068469,0.31510374,4.9819903,0.47425702,8.03365,0.030238712,384.71793,28.064207,2104.7422,79.14159,1819.2626,66.21491
174,2018-02-01,0.375,118.125,0.11962028,0.22665772,3.318569,0.29329488,4.9973607,0.44132927,8.033602,0.028898316,383.9852,27.73375,2100.7246,65.75433,1814.5397,55.671154
175,2018-02-01,0.375,118.375,0.12046589,0.23809654,3.3431761,0.28060842,5.031866,0.42207265,8.034004,0.027468394,384.31348,26.673635,2107.4636,58.786674,1819.1329,50.091393
176,2018-02-01,0.375,118.625,0.13510224,0.27149025,3.357439,0.2712009,5.0528564,0.40791622,8.034943,0.026483128,384.23782,25.940023,2114.2856,53.48302,1824.487,45.8915
177,2018-02-01,0.375,118.875,0.16890539,0.3300046,3.385859,0.26370332,5.0927444,0.39644542,8.03574,0.02548146,383.94604,25.099747,2120.0442,49.004513,1827.768,42.294872
178,2018-02-01,0.375,119.125,0.18341152,0.36365634,3.4037278,0.25772202,5.118243,0.38737202,8.036679,0.02462767,383.34042,24.325096,2123.7935,45.34919,1829.9138,39.393463
179,2018-02-01,0.375,119.375,0.18408263,0.3459109,3.4190369,0.25593683,5.141002,0.38467196,8.038019,0.02384738,382.78308,23.406,2130.2488,44.72315,1834.7977,38.819427
180,2018-02-01,0.375,119.625,0.14584784,0.27142477,3.4170554,0.25657395,5.1395254,0.38573852,8.039116,0.023560517,381.9284,22.968466,2131.6921,45.11442,1836.2041,39.137413
181,2018-02-01,0.375,119.875,,,,,,,,,,,,,,
182,2018-02-01,0.375,120.125,,,,,,,,,,,,,,
183,2018-02-01,0.375,120.375,,,,,,,,,,,,,,
184,2018-02-01,0.375,120.625,,,,,,,,,,,,,,
185,2018-02-01,0.375,120.875,,,,,,,,,,,,,,
186,2018-02-01,0.375,121.125,,,,,,,,,,,,,,
187,2018-02-01,0.375,121.375,,,,,,,,,,,,,,
188,2018-02-01,0.375,121.625,,,,,,,,,,,,,,
189,2018-02-01,0.375,121.875,,,,,,,,,,,,,,
190,2018-02-01,0.375,122.125,,,,,,,,,,,,,,
191,2018-02-01,0.375,122.375,,,,,,,,,,,,,,
192,2018-02-01,0.625,98.625,-0.047753397,0.10116064,3.5500362,0.25676692,5.3148694,0.38422,8.021666,0.022808997,411.5666,24.096325,2214.348,41.71529,1907.3921,36.66443
193,2018-02-01,0.625,98.875,-0.046593003,0.09709577,3.5321293,0.2678928,5.2885447,0.40085915,8.019716,0.024322143,413.58017,25.702517,2212.4624,47.681366,1907.117,41.460938
194,2018-02-01,0.625,99.125,,,,,,,,,,,,,,
195,2018-02-01,0.625,99.375,,,,,,,,,,,,,,
196,2018-02-01,0.625,99.625,,,,,,,,,,,,,,
197,2018-02-01,0.625,99.875,,,,,,,,,,,,,,
198,2018-02-01,0.625,100.125,,,,,,,,,,,,,,
199,2018-02-01,0.625,100.375,,,,,,,,,,,,,,
200,2018-02-01,0.625,100.625,,,,,,,,,,,,,,
201,2018-02-01,0.625,100.875,,,,,,,,,,,,,,
202,2018-02-01,0.625,101.125,,,,,,,,,,,,,,
203,2018-02-01,0.625,101.375,,,,,,,,,,,,,,
204,2018-02-01,0.625,101.625,,,,,,,,,,,,,,
205,2018-02-01,0.625,101.875,,,,,,,,,,,,,,
206,2018-02-01,0.625,102.125,,,,,,,,,,,,,,
207,2018-02-01,0.625,102.375,,,,,,,,,,,,,,
208,2018-02-01,0.625,102.625,,,,,,,,,,,,,,
209,2018-02-01,0.625,102.875,,,,,,,,,,,,,,
210,2018-02-01,0.625,103.125,,,,,,,,,,,,,,
211,2018-02-01,0.625,103.375,,,,,,,,,,,,,,
212,2018-02-01,0.625,103.625,,,,,,,,,,,,,,
213,2018-02-01,0.625,103.875,,,,,,,,,,,,,,
214,2018-02-01,0.625,104.125,0.61587024,1.1588616,,,,,,,384.46194,32.110363,2133.4136,43.210247,,
215,2018-02-01,0.625,104.375,0.5603374,1.1463767,3.2438874,0.27482167,4.9091177,0.4155979,8.041024,0.0323575,383.86145,33.178864,2133.6646,45.1201,1852.5363,41.118614
216,2018-02-01,0.625,104.625,0.48809674,1.0146695,3.2386918,0.26509848,4.9024343,0.40099177,8.041362,0.030349836,383.7974,30.942432,2135.177,43.389,1854.3328,39.391422
217,2018-02-01,0.625,104.875,0.5216475,1.0078732,3.2303302,0.2560941,4.892822,0.38761577,8.043226,0.02870957,382.43405,29.032957,2138.1797,41.53126,1857.6357,37.6326
218,2018-02-01,0.625,105.125,0.555143,1.0310849,3.2160544,0.24881542,4.874424,0.37687257,8.044373,0.027890991,381.73398,28.191607,2140.147,38.422955,1860.491,35.153976
219,2018-02-01,0.625,105.375,0.5452297,0.9404734,3.2467859,0.24138752,4.91649,0.36530533,8.044254,0.025963321,381.61896,26.11377,2141.0908,36.27911,1859.0232,33.09772
220,2018-02-01,0.625,105.625,0.5475656,0.82734036,3.2649224,0.23341295,4.9427953,0.35316914,8.04541,0.023894636,381.10464,23.811022,2147.4673,34.15661,1863.5099,31.07976
221,2018-02-01,0.625,105.875,0.5532511,0.78010863,3.2674928,0.229009,4.9469156,0.34654477,8.046029,0.023106223,380.63965,22.997446,2149.0173,31.791437,1864.6819,29.189281
222,2018-02-01,0.625,106.125,0.5556005,0.7542322,3.2658627,0.22540785,4.9448757,0.3411521,8.046298,0.022678629,380.37778,22.627838,2149.098,29.050081,1864.8262,27.129698
223,2018-02-01,0.625,106.375,0.54881626,0.72388047,3.2699683,0.22305611,4.950446,0.33756566,8.046339,0.022266116,380.2093,22.229946,2148.6895,27.3195,1864.0825,25.806955
224,2018-02-01,0.625,106.625,0.5233512,0.70558596,3.276238,0.22215918,4.9583335,0.3361108,8.045687,0.022097409,380.63947,22.116676,2147.7507,26.269613,1862.7563,25.031206
225,2018-02-01,0.625,106.875,0.5137729,0.68074274,3.274814,0.2182134,4.956853,0.33021814,8.045982,0.021645753,380.74277,21.764238,2150.6814,22.456768,1865.5826,22.329285
226,2018-02-01,0.625,107.125,0.5247137,0.61527824,3.2828753,0.21642163,4.9688034,0.32745337,8.046767,0.020221487,380.2988,19.902363,2154.0488,26.30111,1868.0278,24.57026
227,2018-02-01,0.625,107.375,0.4947292,0.6190299,3.2826064,0.21885605,4.968083,0.3310981,8.046174,0.020535603,381.16476,20.209734,2156.1055,28.3303,1870.0225,26.096458
228,2018-02-01,0.625,107.625,0.41365865,0.6616365,3.3031323,0.22815552,4.9947634,0.3448321,8.044149,0.02199917,383.55582,21.855116,2160.533,32.611855,1872.8129,29.547455
229,2018-02-01,0.625,107.875,0.3638795,0.6786038,3.3234825,0.23634538,5.0215273,0.35687798,8.042752,0.02266884,385.0681,22.4233,2163.153,37.994507,1873.8618,33.653393
230,2018-02-01,0.625,108.125,0.35199347,0.6752966,3.3450897,0.23656476,5.0503244,0.35695782,8.0421295,0.022461949,385.34836,22.294903,2162.7483,36.7656,1871.8577,32.735367
231,2018-02-01,0.625,108.375,0.37187573,0.6991359,3.354236,0.24510376,5.063093,0.36972436,8.04252,0.02312698,384.84222,22.739809,2162.9685,41.63224,1871.2794,36.55014
232,2018-02-01,0.625,108.625,0.38412026,0.7084603,3.3763814,0.25419578,5.0936728,0.38323236,8.043237,0.024488624,383.64392,24.244965,2161.8433,42.945797,1868.4072,37.899685
233,2018-02-01,0.625,108.875,,,,,,,,,,,,,,
234,2018-02-01,0.625,109.125,,,,,,,,,,,,,,
235,2018-02-01,0.625,109.375,,,,,,,,,,,,,,
236,2018-02-01,0.625,109.625,,,,,,,,,,,,,,
237,2018-02-01,0.625,109.875,,,,,,,,,,,,,,
238,2018-02-01,0.625,110.125,,,,,,,,,,,,,,
239,2018-02-01,0.625,110.375,,,,,,,,,,,,,,
240,2018-02-01,0.625,110.625,,,,,,,,,,,,,,
241,2018-02-01,0.625,110.875,,,,,,,,,,,,,,
242,2018-02-01,0.625,111.125,,,,,,,,,,,,,,
243,2018-02-01,0.625,111.375,,,,,,,,,,,,,,
244,2018-02-01,0.625,111.625,,,,,,,,,,,,,,
245,2018-02-01,0.625,111.875,,,,,,,,,,,,,,
246,2018-02-01,0.625,112.125,,,,,,,,,,,,,,
247,2018-02-01,0.625,112.375,,,,,,,,,,,,,,
248,2018-02-01,0.625,112.625,,,,,,,,,,,,,,
249,2018-02-01,0.625,112.875,,,,,,,,,,,,,,
250,2018-02-01,0.625,113.125,,,,,,,,,,,,,,
251,2018-02-01,0.625,113.375,,,,,,,,,,,,,,
252,2018-02-01,0.625,113.625,,,,,,,,,,,,,,
253,2018-02-01,0.625,113.875,,,,,,,,,,,,,,
254,2018-02-01,0.625,114.125,,,,,,,,,,,,,,
255,2018-02-01,0.625,114.375,,,,,,,,,,,,,,
256,2018-02-01,0.625,114.625,,,,,,,,,,,,,,
257,2018-02-01,0.625,114.875,,,,,,,,,,,,,,
258,2018-02-01,0.625,115.125,,,,,,,,,,,,,,
259,2018-02-01,0.625,115.375,,,,,,,,,,,,,,
260,2018-02-01,0.625,115.625,,,,,,,,,,,,,,
261,2018-02-01,0.625,115.875,,,,,,,,,,,,,,
262,2018-02-01,0.625,116.125,,,,,,,,,,,,,,
263,2018-02-01,0.625,116.375,,,,,,,,,,,,,,
264,2018-02-01,0.625,116.625,,,,,,,,,,,,,,
265,2018-02-01,0.625,116.875,,,,,,,,,,,,,,
266,2018-02-01,0.625,117.125,,,,,,,,,,,,,,
267,2018-02-01,0.625,117.375,,,,,,,,,,,,,,
268,2018-02-01,0.625,117.625,,,,,,,,,,,,,,
269,2018-02-01,0.625,117.875,,,,,,,,,,,,,,
270,2018-02-01,0.625,118.125,0.09290342,0.17248225,,,,,,,383.50836,27.4866,2108.242,72.98404,,
271,2018-02-01,0.625,118.375,0.09291668,0.1756106,3.319275,0.28711012,5.0016985,0.43231097,8.035953,0.02771419,383.2665,26.471874,2111.3098,63.12599,1824.4476,53.58524
