,latitude,longitude,depth,deptho,deptho_lev,mask
23581,6.75,112.833336,0.494025,1376.71,37.0,1
23582,6.75,112.916664,0.494025,1484.0,38.0,1
23583,6.75,113.0,0.494025,1280.0,37.0,1
23584,6.75,113.083336,0.494025,1336.533,37.0,1
23585,6.75,113.166664,0.494025,1578.0,38.0,1
23586,6.75,113.25,0.494025,1583.0,38.0,1
23587,6.75,113.333336,0.494025,1633.689,38.0,1
23588,6.75,113.416664,0.494025,1816.0,39.0,1
23589,6.75,113.5,0.494025,1871.0,39.0,1
23590,6.75,113.583336,0.494025,1815.33,39.0,1
23591,6.75,113.666664,0.494025,1895.0,39.0,1
23592,6.75,113.75,0.494025,2021.0,40.0,1
23593,6.75,113.833336,0.494025,2253.634,41.0,1
23594,6.75,113.916664,0.494025,2559.0,42.0,1
23595,6.75,114.0,0.494025,2723.0,42.0,1
23596,6.75,114.083336,0.494025,2813.329,42.0,1
23597,6.75,114.166664,0.494025,2869.0,43.0,1
23598,6.75,114.25,0.494025,2853.0,42.0,1
23599,6.75,114.333336,0.494025,2869.189,43.0,1
23600,6.75,114.416664,0.494025,2881.0,43.0,1
23601,6.75,114.5,0.494025,2872.0,43.0,1
23602,6.75,114.583336,0.494025,2867.076,43.0,1
23603,6.75,114.666664,0.494025,2862.0,42.0,1
23604,6.75,114.75,0.494025,2727.0,42.0,1
23605,6.75,114.833336,0.494025,2555.512,42.0,1
23606,6.75,114.916664,0.494025,2016.0,40.0,1
23607,6.75,115.0,0.494025,1857.0,39.0,1
23608,6.75,115.083336,0.494025,1643.014,38.0,1
23609,6.75,115.166664,0.494025,1412.0,37.0,1
23610,6.75,115.25,0.494025,1167.0,36.0,1
23611,6.75,115.333336,0.494025,891.6899,34.0,1
23612,6.75,115.416664,0.494025,555.0,32.0,1
23613,6.75,115.5,0.494025,296.0,28.0,1
23614,6.75,115.583336,0.494025,222.6038,26.0,1
23615,6.75,115.666664,0.494025,121.0,23.0,1
23616,6.75,115.75,0.494025,110.5,23.0,1
23617,6.75,115.833336,0.494025,101.9216,22.0,1
23618,6.75,115.916664,0.494025,81.0,21.0,1
23619,6.75,116.0,0.494025,36.0,16.0,1
23620,6.75,116.083336,0.494025,55.24936,18.0,1
23621,6.75,116.166664,0.494025,41.0,17.0,1
23622,6.75,116.25,0.494025,31.5,15.0,1
23623,6.75,116.333336,0.494025,15.38327,10.0,1
23624,6.75,116.416664,0.494025,39.5,16.0,1
23625,6.75,116.5,0.494025,47.0,17.0,1
23626,6.75,116.583336,0.494025,16.97153,11.0,1
23627,6.75,116.666664,0.494025,,,0
23628,6.75,116.75,0.494025,,,0
23629,6.75,116.833336,0.494025,12.0,9.0,1
23630,6.75,116.916664,0.494025,22.0,13.0,1
23631,6.75,117.0,0.494025,7.0,6.0,1
23632,6.75,117.083336,0.494025,,,0
23633,6.75,117.166664,0.494025,,,0
23634,6.75,117.25,0.494025,,,0
23635,6.75,117.333336,0.494025,7.0,6.0,1
23636,6.75,117.416664,0.494025,7.0,6.0,1
23637,6.75,117.5,0.494025,7.0,6.0,1
23638,6.75,117.583336,0.494025,13.78687,9.0,1
23639,6.75,117.666664,0.494025,21.0,12.0,1
23640,6.75,117.75,0.494025,25.0,13.0,1
23641,6.75,117.833336,0.494025,34.18876,15.0,1
23642,6.75,117.916664,0.494025,37.0,16.0,1
23643,6.75,118.0,0.494025,42.0,17.0,1
23644,6.75,118.083336,0.494025,35.4356,16.0,1
23645,6.75,118.166664,0.494025,54.5,18.0,1
23646,6.75,118.25,0.494025,65.5,19.0,1
23647,6.75,118.333336,0.494025,70.50456,20.0,1
23648,6.75,118.416664,0.494025,82.0,21.0,1
23649,6.75,118.5,0.494025,94.5,22.0,1
23650,6.75,118.583336,0.494025,130.7723,23.0,1
23651,6.75,118.666664,0.494025,621.0,32.0,1
23652,6.75,118.75,0.494025,1491.0,38.0,1
23653,6.75,118.833336,0.494025,1999.375,40.0,1
23654,6.75,118.916664,0.494025,2250.0,41.0,1
23655,6.75,119.0,0.494025,2545.0,42.0,1
23656,6.75,119.083336,0.494025,2741.367,42.0,1
23657,6.75,119.166664,0.494025,2989.0,43.0,1
23658,6.75,119.25,0.494025,3100.0,43.0,1
23659,6.75,119.333336,0.494025,3255.638,44.0,1
23660,6.75,119.416664,0.494025,3330.0,44.0,1
23661,6.75,119.5,0.494025,3487.0,44.0,1
23662,6.75,119.583336,0.494025,3554.127,44.0,1
23663,6.75,119.666664,0.494025,3500.0,44.0,1
23664,6.75,119.75,0.494025,3555.0,44.0,1
23665,6.75,119.833336,0.494025,3759.248,45.0,1
23666,6.75,119.916664,0.494025,4037.0,46.0,1
23667,6.75,120.0,0.494025,4294.0,46.0,1
23668,6.75,120.083336,0.494025,4534.144,47.0,1
23669,6.75,120.166664,0.494025,4661.0,47.0,1
23670,6.75,120.25,0.494025,4572.0,47.0,1
23671,6.75,120.333336,0.494025,4289.777,46.0,1
23672,6.75,120.416664,0.494025,3718.0,45.0,1
23673,6.75,120.5,0.494025,3111.0,43.0,1
23674,6.75,120.583336,0.494025,2799.587,42.0,1
23675,6.75,120.666664,0.494025,2549.0,42.0,1
23676,6.75,120.75,0.494025,2505.0,41.0,1
23677,6.75,120.833336,0.494025,2513.896,41.0,1
23678,6.75,120.916664,0.494025,2063.0,40.0,1
23679,6.75,121.0,0.494025,590.0,32.0,1
23680,6.75,121.083336,0.494025,129.4516,23.0,1
23681,6.75,121.166664,0.494025,77.5,20.0,1
23682,6.75,121.25,0.494025,19.5,12.0,1
23683,6.75,121.333336,0.494025,39.47755,16.0,1
23684,6.75,121.416664,0.494025,10.0,8.0,1
23685,6.75,121.5,0.494025,13.0,9.0,1
23686,6.75,121.583336,0.494025,24.33862,13.0,1
23687,6.75,121.666664,0.494025,41.0,17.0,1
23688,6.75,121.75,0.494025,54.0,18.0,1
23689,6.75,121.833336,0.494025,40.46443,16.0,1
23690,6.75,121.916664,0.494025,31.0,15.0,1
23691,6.75,122.0,0.494025,,,0
23692,6.75,122.083336,0.494025,,,0
23693,6.75,122.166664,0.494025,44.0,17.0,1
23694,6.75,122.25,0.494025,55.0,18.0,1
23695,6.75,122.333336,0.494025,64.31689,19.0,1
23696,6.75,122.416664,0.494025,316.0,28.0,1
23697,6.75,122.5,0.494025,780.0,34.0,1
23698,6.8333335,98.5,0.494025,83.0,21.0,1
23699,6.8333335,98.583336,0.494025,85.3905,21.0,1
23700,6.8333335,98.666664,0.494025,84.0,21.0,1
23701,6.8333335,98.75,0.494025,78.0,21.0,1
23702,6.8333335,98.833336,0.494025,75.80466,20.0,1
23703,6.8333335,98.916664,0.494025,70.0,20.0,1
23704,6.8333335,99.0,0.494025,62.0,19.0,1
23705,6.8333335,99.083336,0.494025,56.82876,19.0,1
23706,6.8333335,99.166664,0.494025,54.0,18.0,1
23707,6.8333335,99.25,0.494025,47.0,17.0,1
23708,6.8333335,99.333336,0.494025,41.41414,17.0,1
23709,6.8333335,99.416664,0.494025,29.0,14.0,1
23710,6.8333335,99.5,0.494025,15.0,10.0,1
23711,6.8333335,99.583336,0.494025,8.804299,7.0,1
23712,6.8333335,99.666664,0.494025,9.0,7.0,1
23713,6.8333335,99.75,0.494025,7.0,6.0,1
23714,6.8333335,99.833336,0.494025,7.0,6.0,1
23715,6.8333335,99.916664,0.494025,,,0
23716,6.8333335,100.0,0.494025,,,0
23717,6.8333335,100.083336,0.494025,,,0
23718,6.8333335,100.166664,0.494025,,,0
23719,6.8333335,100.25,0.494025,,,0
23720,6.8333335,100.333336,0.494025,,,0
23721,6.8333335,100.416664,0.494025,,,0
23722,6.8333335,100.5,0.494025,,,0
23723,6.8333335,100.583336,0.494025,,,0
23724,6.8333335,100.666664,0.494025,,,0
23725,6.8333335,100.75,0.494025,,,0
23726,6.8333335,100.833336,0.494025,,,0
23727,6.8333335,100.916664,0.494025,,,0
23728,6.8333335,101.0,0.494025,,,0
23729,6.8333335,101.083336,0.494025,,,0
23730,6.8333335,101.166664,0.494025,,,0
23731,6.8333335,101.25,0.494025,,,0
23732,6.8333335,101.333336,0.494025,,,0
23733,6.8333335,101.416664,0.494025,,,0
23734,6.8333335,101.5,0.494025,,,0
23735,6.8333335,101.583336,0.494025,15.14738,10.0,1
23736,6.8333335,101.666664,0.494025,24.0,13.0,1
23737,6.8333335,101.75,0.494025,32.0,15.0,1
23738,6.8333335,101.833336,0.494025,36.78088,16.0,1
23739,6.8333335,101.916664,0.494025,41.0,17.0,1
23740,6.8333335,102.0,0.494025,44.0,17.0,1
23741,6.8333335,102.083336,0.494025,45.60984,17.0,1
23742,6.8333335,102.166664,0.494025,44.0,17.0,1
23743,6.8333335,102.25,0.494025,47.0,17.0,1
23744,6.8333335,102.333336,0.494025,45.3169,17.0,1
23745,6.8333335,102.416664,0.494025,32.0,15.0,1
23746,6.8333335,102.5,0.494025,25.0,13.0,1
23747,6.8333335,102.583336,0.494025,38.02554,16.0,1
23748,6.8333335,102.666664,0.494025,44.0,17.0,1
23749,6.8333335,102.75,0.494025,47.0,17.0,1
23750,6.8333335,102.833336,0.494025,43.60953,17.0,1
23751,6.8333335,102.916664,0.494025,40.0,16.0,1
23752,6.8333335,103.0,0.494025,45.0,17.0,1
23753,6.8333335,103.083336,0.494025,56.39122,19.0,1
23754,6.8333335,103.166664,0.494025,53.0,18.0,1
23755,6.8333335,103.25,0.494025,55.0,18.0,1
23756,6.8333335,103.333336,0.494025,49.81659,18.0,1
23757,6.8333335,103.416664,0.494025,45.0,17.0,1
23758,6.8333335,103.5,0.494025,38.0,16.0,1
23759,6.8333335,103.583336,0.494025,34.3899,15.0,1
23760,6.8333335,103.666664,0.494025,44.0,17.0,1
23761,6.8333335,103.75,0.494025,42.0,17.0,1
23762,6.8333335,103.833336,0.494025,49.17124,18.0,1
23763,6.8333335,103.916664,0.494025,57.0,19.0,1
23764,6.8333335,104.0,0.494025,60.0,19.0,1
23765,6.8333335,104.083336,0.494025,61.65882,19.0,1
23766,6.8333335,104.166664,0.494025,62.0,19.0,1
23767,6.8333335,104.25,0.494025,45.0,17.0,1
23768,6.8333335,104.333336,0.494025,45.70749,17.0,1
23769,6.8333335,104.416664,0.494025,66.0,20.0,1
23770,6.8333335,104.5,0.494025,68.0,20.0,1
23771,6.8333335,104.583336,0.494025,50.19354,18.0,1
23772,6.8333335,104.666664,0.494025,53.0,18.0,1
23773,6.8333335,104.75,0.494025,47.0,17.0,1
23774,6.8333335,104.833336,0.494025,44.5607,17.0,1
23775,6.8333335,104.916664,0.494025,46.0,17.0,1
23776,6.8333335,105.0,0.494025,60.0,19.0,1
23777,6.8333335,105.083336,0.494025,65.68355,19.0,1
23778,6.8333335,105.166664,0.494025,53.0,18.0,1
23779,6.8333335,105.25,0.494025,63.5,19.0,1
23780,6.8333335,105.333336,0.494025,71.23229,20.0,1
23781,6.8333335,105.416664,0.494025,69.0,20.0,1
23782,6.8333335,105.5,0.494025,77.0,20.0,1
23783,6.8333335,105.583336,0.494025,83.63473,21.0,1
23784,6.8333335,105.666664,0.494025,64.5,19.0,1
23785,6.8333335,105.75,0.494025,31.0,15.0,1
23786,6.8333335,105.833336,0.494025,36.24448,16.0,1
23787,6.8333335,105.916664,0.494025,44.0,17.0,1
23788,6.8333335,106.0,0.494025,38.0,16.0,1
23789,6.8333335,106.083336,0.494025,39.63446,16.0,1
23790,6.8333335,106.166664,0.494025,52.0,18.0,1
23791,6.8333335,106.25,0.494025,52.0,18.0,1
23792,6.8333335,106.333336,0.494025,39.21844,16.0,1
23793,6.8333335,106.416664,0.494025,44.0,17.0,1
23794,6.8333335,106.5,0.494025,47.0,17.0,1
23795,6.8333335,106.583336,0.494025,61.44049,19.0,1
23796,6.8333335,106.666664,0.494025,66.5,20.0,1
23797,6.8333335,106.75,0.494025,54.0,18.0,1
23798,6.8333335,106.833336,0.494025,33.437,15.0,1
23799,6.8333335,106.916664,0.494025,37.0,16.0,1
23800,6.8333335,107.0,0.494025,37.0,16.0,1
23801,6.8333335,107.083336,0.494025,39.52455,16.0,1
23802,6.8333335,107.166664,0.494025,41.0,17.0,1
23803,6.8333335,107.25,0.494025,50.0,18.0,1
23804,6.8333335,107.333336,0.494025,46.9267,17.0,1
23805,6.8333335,107.416664,0.494025,45.5,17.0,1
23806,6.8333335,107.5,0.494025,57.0,19.0,1
23807,6.8333335,107.583336,0.494025,71.5378,20.0,1
23808,6.8333335,107.666664,0.494025,65.5,19.0,1
23809,6.8333335,107.75,0.494025,57.0,19.0,1
23810,6.8333335,107.833336,0.494025,57.65842,19.0,1
23811,6.8333335,107.916664,0.494025,70.0,20.0,1
23812,6.8333335,108.0,0.494025,80.0,21.0,1
23813,6.8333335,108.083336,0.494025,88.78139,21.0,1
23814,6.8333335,108.166664,0.494025,80.0,21.0,1
23815,6.8333335,108.25,0.494025,101.0,22.0,1
23816,6.8333335,108.333336,0.494025,79.80308,21.0,1
23817,6.8333335,108.416664,0.494025,85.5,21.0,1
23818,6.8333335,108.5,0.494025,108.0,22.0,1
23819,6.8333335,108.583336,0.494025,105.0728,22.0,1
23820,6.8333335,108.666664,0.494025,123.0,23.0,1
23821,6.8333335,108.75,0.494025,124.0,23.0,1
23822,6.8333335,108.833336,0.494025,130.586,23.0,1
23823,6.8333335,108.916664,0.494025,123.0,23.0,1
23824,6.8333335,109.0,0.494025,139.0,24.0,1
23825,6.8333335,109.083336,0.494025,156.7579,25.0,1
23826,6.8333335,109.166664,0.494025,175.0,25.0,1
23827,6.8333335,109.25,0.494025,231.3325,27.0,1
23828,6.8333335,109.333336,0.494025,453.0203,30.0,1
23829,6.8333335,109.416664,0.494025,851.0,34.0,1
23830,6.8333335,109.5,0.494025,941.0,35.0,1
23831,6.8333335,109.583336,0.494025,777.9633,34.0,1
23832,6.8333335,109.666664,0.494025,1435.0,37.0,1
23833,6.8333335,109.75,0.494025,1439.0,37.0,1
23834,6.8333335,109.833336,0.494025,1435.732,37.0,1
23835,6.8333335,109.916664,0.494025,1522.0,38.0,1
23836,6.8333335,110.0,0.494025,1512.0,38.0,1
23837,6.8333335,110.083336,0.494025,1576.567,38.0,1
23838,6.8333335,110.166664,0.494025,1620.0,38.0,1
23839,6.8333335,110.25,0.494025,1619.0,38.0,1
23840,6.8333335,110.333336,0.494025,1597.729,38.0,1
23841,6.8333335,110.416664,0.494025,1617.0,38.0,1
23842,6.8333335,110.5,0.494025,1611.0,38.0,1
23843,6.8333335,110.583336,0.494025,1644.149,38.0,1
23844,6.8333335,110.666664,0.494025,1634.0,38.0,1
23845,6.8333335,110.75,0.494025,1662.0,38.0,1
23846,6.8333335,110.833336,0.494025,1673.294,38.0,1
23847,6.8333335,110.916664,0.494025,1663.0,38.0,1
23848,6.8333335,111.0,0.494025,1640.0,38.0,1
23849,6.8333335,111.083336,0.494025,1689.736,39.0,1
23850,6.8333335,111.166664,0.494025,1690.0,39.0,1
23851,6.8333335,111.25,0.494025,1805.0,39.0,1
23852,6.8333335,111.333336,0.494025,1784.265,39.0,1
23853,6.8333335,111.416664,0.494025,1836.0,39.0,1
23854,6.8333335,111.5,0.494025,1869.0,39.0,1
23855,6.8333335,111.583336,0.494025,1940.933,39.0,1
23856,6.8333335,111.666664,0.494025,1837.0,39.0,1
23857,6.8333335,111.75,0.494025,1615.0,38.0,1
23858,6.8333335,111.833336,0.494025,1920.104,39.0,1
23859,6.8333335,111.916664,0.494025,1472.0,38.0,1
23860,6.8333335,112.0,0.494025,1363.0,37.0,1
23861,6.8333335,112.083336,0.494025,1836.987,39.0,1
23862,6.8333335,112.166664,0.494025,1589.0,38.0,1
23863,6.8333335,112.25,0.494025,1819.0,39.0,1
23864,6.8333335,112.333336,0.494025,2099.513,40.0,1
23865,6.8333335,112.416664,0.494025,2544.0,42.0,1
23866,6.8333335,112.5,0.494025,2384.0,41.0,1
23867,6.8333335,112.583336,0.494025,1425.593,37.0,1
23868,6.8333335,112.666664,0.494025,1314.0,37.0,1
23869,6.8333335,112.75,0.494025,1390.0,37.0,1
23870,6.8333335,112.833336,0.494025,1632.436,38.0,1
23871,6.8333335,112.916664,0.494025,1626.0,38.0,1
23872,6.8333335,113.0,0.494025,1387.0,37.0,1
23873,6.8333335,113.083336,0.494025,1418.489,37.0,1
23874,6.8333335,113.166664,0.494025,1492.0,38.0,1
23875,6.8333335,113.25,0.494025,1582.0,38.0,1
23876,6.8333335,113.333336,0.494025,1712.283,39.0,1
23877,6.8333335,113.416664,0.494025,1822.0,39.0,1
23878,6.8333335,113.5,0.494025,1766.0,39.0,1
23879,6.8333335,113.583336,0.494025,1540.517,38.0,1
23880,6.8333335,113.666664,0.494025,1348.0,37.0,1
23881,6.8333335,113.75,0.494025,1674.0,38.0,1
23882,6.8333335,113.833336,0.494025,1940.412,39.0,1
23883,6.8333335,113.916664,0.494025,2240.0,41.0,1
23884,6.8333335,114.0,0.494025,2468.0,41.0,1
23885,6.8333335,114.083336,0.494025,2677.583,42.0,1
23886,6.8333335,114.166664,0.494025,2876.0,43.0,1
23887,6.8333335,114.25,0.494025,2894.0,43.0,1
23888,6.8333335,114.333336,0.494025,2874.291,43.0,1
23889,6.8333335,114.416664,0.494025,2878.0,43.0,1
23890,6.8333335,114.5,0.494025,2884.0,43.0,1
23891,6.8333335,114.583336,0.494025,2893.879,43.0,1
23892,6.8333335,114.666664,0.494025,2879.0,43.0,1
23893,6.8333335,114.75,0.494025,2893.0,43.0,1
23894,6.8333335,114.833336,0.494025,2813.823,42.0,1
23895,6.8333335,114.916664,0.494025,2270.0,41.0,1
23896,6.8333335,115.0,0.494025,1904.0,39.0,1
23897,6.8333335,115.083336,0.494025,1818.086,39.0,1
23898,6.8333335,115.166664,0.494025,1559.0,38.0,1
23899,6.8333335,115.25,0.494025,1343.0,37.0,1
23900,6.8333335,115.333336,0.494025,1051.313,35.0,1
23901,6.8333335,115.416664,0.494025,773.0,34.0,1
23902,6.8333335,115.5,0.494025,382.0,30.0,1
23903,6.8333335,115.583336,0.494025,292.4775,28.0,1
23904,6.8333335,115.666664,0.494025,237.1475,27.0,1
23905,6.8333335,115.75,0.494025,155.0,24.0,1
23906,6.8333335,115.833336,0.494025,141.5467,24.0,1
23907,6.8333335,115.916664,0.494025,79.0,21.0,1
23908,6.8333335,116.0,0.494025,51.0,18.0,1
23909,6.8333335,116.083336,0.494025,45.16999,17.0,1
23910,6.8333335,116.166664,0.494025,30.5,15.0,1
23911,6.8333335,116.25,0.494025,25.0,13.0,1
23912,6.8333335,116.333336,0.494025,35.07375,16.0,1
23913,6.8333335,116.416664,0.494025,47.0,17.0,1
23914,6.8333335,116.5,0.494025,52.0,18.0,1
23915,6.8333335,116.583336,0.494025,23.83906,13.0,1
23916,6.8333335,116.666664,0.494025,,,0
23917,6.8333335,116.75,0.494025,,,0
23918,6.8333335,116.833336,0.494025,,,0
23919,6.8333335,116.916664,0.494025,24.0,13.0,1
23920,6.8333335,117.0,0.494025,11.0,8.0,1
23921,6.8333335,117.083336,0.494025,,,0
23922,6.8333335,117.166664,0.494025,,,0
23923,6.8333335,117.25,0.494025,7.0,6.0,1
23924,6.8333335,117.333336,0.494025,8.170908,7.0,1
23925,6.8333335,117.416664,0.494025,11.0,8.0,1
23926,6.8333335,117.5,0.494025,12.0,9.0,1
23927,6.8333335,117.583336,0.494025,22.7693,13.0,1
23928,6.8333335,117.666664,0.494025,24.0,13.0,1
23929,6.8333335,117.75,0.494025,31.5,15.0,1
23930,6.8333335,117.833336,0.494025,33.6343,15.0,1
23931,6.8333335,117.916664,0.494025,35.0,16.0,1
23932,6.8333335,118.0,0.494025,24.0,13.0,1
23933,6.8333335,118.083336,0.494025,39.05014,16.0,1
23934,6.8333335,118.166664,0.494025,52.0,18.0,1
23935,6.8333335,118.25,0.494025,76.0,20.0,1
23936,6.8333335,118.333336,0.494025,78.56126,21.0,1
23937,6.8333335,118.416664,0.494025,82.0,21.0,1
23938,6.8333335,118.5,0.494025,111.0,23.0,1
23939,6.8333335,118.583336,0.494025,167.4202,25.0,1
23940,6.8333335,118.666664,0.494025,862.0,34.0,1
23941,6.8333335,118.75,0.494025,1814.0,39.0,1
23942,6.8333335,118.833336,0.494025,2143.396,40.0,1
23943,6.8333335,118.916664,0.494025,2433.0,41.0,1
23944,6.8333335,119.0,0.494025,2644.0,42.0,1
23945,6.8333335,119.083336,0.494025,2731.325,42.0,1
23946,6.8333335,119.166664,0.494025,2971.0,43.0,1
23947,6.8333335,119.25,0.494025,3108.0,43.0,1
23948,6.8333335,119.333336,0.494025,3246.597,44.0,1
23949,6.8333335,119.416664,0.494025,3328.0,44.0,1
23950,6.8333335,119.5,0.494025,3436.0,44.0,1
23951,6.8333335,119.583336,0.494025,3537.424,44.0,1
23952,6.8333335,119.666664,0.494025,3607.0,45.0,1
23953,6.8333335,119.75,0.494025,3679.0,45.0,1
23954,6.8333335,119.833336,0.494025,3831.649,45.0,1
23955,6.8333335,119.916664,0.494025,4006.0,46.0,1
23956,6.8333335,120.0,0.494025,4161.0,46.0,1
23957,6.8333335,120.083336,0.494025,4388.094,46.0,1
23958,6.8333335,120.166664,0.494025,4635.0,47.0,1
23959,6.8333335,120.25,0.494025,4592.0,47.0,1
23960,6.8333335,120.333336,0.494025,4552.997,47.0,1
23961,6.8333335,120.416664,0.494025,4500.0,47.0,1
23962,6.8333335,120.5,0.494025,4149.0,46.0,1
23963,6.8333335,120.583336,0.494025,3745.405,45.0,1
23964,6.8333335,120.666664,0.494025,3108.0,43.0,1
23965,6.8333335,120.75,0.494025,2692.0,42.0,1
23966,6.8333335,120.833336,0.494025,2912.817,43.0,1
23967,6.8333335,120.916664,0.494025,2904.0,43.0,1
23968,6.8333335,121.0,0.494025,1727.0,39.0,1
23969,6.8333335,121.083336,0.494025,790.5684,34.0,1
23970,6.8333335,121.166664,0.494025,568.0,32.0,1
23971,6.8333335,121.25,0.494025,236.0,27.0,1
23972,6.8333335,121.333336,0.494025,233.0387,27.0,1
23973,6.8333335,121.416664,0.494025,76.0,20.0,1
23974,6.8333335,121.5,0.494025,14.0,10.0,1
23975,6.8333335,121.583336,0.494025,15.77563,10.0,1
23976,6.8333335,121.666664,0.494025,41.0,17.0,1
23977,6.8333335,121.75,0.494025,62.0,19.0,1
23978,6.8333335,121.833336,0.494025,40.77876,16.0,1
23979,6.8333335,121.916664,0.494025,48.0,18.0,1
23980,6.8333335,122.0,0.494025,71.0,20.0,1
23981,6.8333335,122.083336,0.494025,63.73151,19.0,1
23982,6.8333335,122.166664,0.494025,75.0,20.0,1
23983,6.8333335,122.25,0.494025,67.0,20.0,1
23984,6.8333335,122.333336,0.494025,63.46346,19.0,1
23985,6.8333335,122.416664,0.494025,153.0,24.0,1
23986,6.8333335,122.5,0.494025,636.0,32.0,1
23987,6.9166665,98.5,0.494025,82.0,21.0,1
23988,6.9166665,98.583336,0.494025,86.5959,21.0,1
23989,6.9166665,98.666664,0.494025,84.0,21.0,1
23990,6.9166665,98.75,0.494025,78.0,21.0,1
23991,6.9166665,98.833336,0.494025,74.79734,20.0,1
23992,6.9166665,98.916664,0.494025,67.5,20.0,1
23993,6.9166665,99.0,0.494025,60.0,19.0,1
23994,6.9166665,99.083336,0.494025,51.79686,18.0,1
23995,6.9166665,99.166664,0.494025,50.0,18.0,1
23996,6.9166665,99.25,0.494025,44.0,17.0,1
23997,6.9166665,99.333336,0.494025,38.18986,16.0,1
23998,6.9166665,99.416664,0.494025,26.0,14.0,1
23999,6.9166665,99.5,0.494025,15.0,10.0,1
24000,6.9166665,99.583336,0.494025,7.797063,6.0,1
24001,6.9166665,99.666664,0.494025,7.0,6.0,1
24002,6.9166665,99.75,0.494025,,,0
24003,6.9166665,99.833336,0.494025,,,0
24004,6.9166665,99.916664,0.494025,,,0
24005,6.9166665,100.0,0.494025,,,0
24006,6.9166665,100.083336,0.494025,,,0
24007,6.9166665,100.166664,0.494025,,,0
24008,6.9166665,100.25,0.494025,,,0
24009,6.9166665,100.333336,0.494025,,,0
24010,6.9166665,100.416664,0.494025,,,0
24011,6.9166665,100.5,0.494025,,,0
24012,6.9166665,100.583336,0.494025,,,0
24013,6.9166665,100.666664,0.494025,,,0
24014,6.9166665,100.75,0.494025,,,0
24015,6.9166665,100.833336,0.494025,,,0
24016,6.9166665,100.916664,0.494025,7.0,6.0,1
24017,6.9166665,101.0,0.494025,7.0,6.0,1
24018,6.9166665,101.083336,0.494025,8.012054,7.0,1
24019,6.9166665,101.166664,0.494025,7.0,6.0,1
24020,6.9166665,101.25,0.494025,7.0,6.0,1
24021,6.9166665,101.333336,0.494025,7.809666,6.0,1
24022,6.9166665,101.416664,0.494025,10.0,8.0,1
24023,6.9166665,101.5,0.494025,14.0,10.0,1
24024,6.9166665,101.583336,0.494025,26.02505,14.0,1
24025,6.9166665,101.666664,0.494025,35.0,16.0,1
24026,6.9166665,101.75,0.494025,37.0,16.0,1
24027,6.9166665,101.833336,0.494025,41.21476,17.0,1
24028,6.9166665,101.916664,0.494025,48.0,18.0,1
24029,6.9166665,102.0,0.494025,46.0,17.0,1
24030,6.9166665,102.083336,0.494025,44.79759,17.0,1
24031,6.9166665,102.166664,0.494025,45.0,17.0,1
24032,6.9166665,102.25,0.494025,46.0,17.0,1
24033,6.9166665,102.333336,0.494025,42.09484,17.0,1
24034,6.9166665,102.416664,0.494025,31.0,15.0,1
24035,6.9166665,102.5,0.494025,24.0,13.0,1
24036,6.9166665,102.583336,0.494025,29.21481,14.0,1
24037,6.9166665,102.666664,0.494025,38.0,16.0,1
24038,6.9166665,102.75,0.494025,41.0,17.0,1
24039,6.9166665,102.833336,0.494025,43.01222,17.0,1
24040,6.9166665,102.916664,0.494025,41.0,17.0,1
24041,6.9166665,103.0,0.494025,50.0,18.0,1
24042,6.9166665,103.083336,0.494025,56.98855,19.0,1
24043,6.9166665,103.166664,0.494025,53.0,18.0,1
24044,6.9166665,103.25,0.494025,53.0,18.0,1
24045,6.9166665,103.333336,0.494025,47.0,17.0,1
24046,6.9166665,103.416664,0.494025,49.0,18.0,1
24047,6.9166665,103.5,0.494025,40.0,16.0,1
24048,6.9166665,103.583336,0.494025,35.41634,16.0,1
24049,6.9166665,103.666664,0.494025,48.0,18.0,1
24050,6.9166665,103.75,0.494025,54.0,18.0,1
24051,6.9166665,103.833336,0.494025,52.88659,18.0,1
24052,6.9166665,103.916664,0.494025,52.0,18.0,1
24053,6.9166665,104.0,0.494025,45.0,17.0,1
24054,6.9166665,104.083336,0.494025,50.98872,18.0,1
24055,6.9166665,104.166664,0.494025,51.0,18.0,1
24056,6.9166665,104.25,0.494025,51.0,18.0,1
24057,6.9166665,104.333336,0.494025,61.40569,19.0,1
24058,6.9166665,104.416664,0.494025,73.0,20.0,1
24059,6.9166665,104.5,0.494025,66.0,20.0,1
24060,6.9166665,104.583336,0.494025,61.36852,19.0,1
24061,6.9166665,104.666664,0.494025,56.0,19.0,1
24062,6.9166665,104.75,0.494025,55.0,18.0,1
24063,6.9166665,104.833336,0.494025,52.01163,18.0,1
24064,6.9166665,104.916664,0.494025,59.0,19.0,1
24065,6.9166665,105.0,0.494025,56.5,19.0,1
24066,6.9166665,105.083336,0.494025,68.80454,20.0,1
24067,6.9166665,105.166664,0.494025,64.0,19.0,1
24068,6.9166665,105.25,0.494025,66.0,20.0,1
24069,6.9166665,105.333336,0.494025,63.36865,19.0,1
24070,6.9166665,105.416664,0.494025,63.0,19.0,1
24071,6.9166665,105.5,0.494025,74.0,20.0,1
24072,6.9166665,105.583336,0.494025,74.35693,20.0,1
24073,6.9166665,105.666664,0.494025,52.0,18.0,1
24074,6.9166665,105.75,0.494025,20.0,12.0,1
24075,6.9166665,105.833336,0.494025,27.38138,14.0,1
24076,6.9166665,105.916664,0.494025,49.5,18.0,1
